InvoiceLineID,Description,CustomerName,CityState,Sales
222453,RC big wheel monster truck with remote control (Black) 1/50 scale,Arijit Bhuiyan,Esopus (New York),20
222454,Bubblewrap dispenser (Black) 1.5m,Arijit Bhuiyan,Esopus (New York),144
222455,Plush shark slippers (Gray) M,Arijit Bhuiyan,Esopus (New York),43
222406,Developer joke mug - a foo walks into a bar (White),"Tailspin Toys (Cherry Grove Beach, SC)",Cherry Grove Beach (South Carolina),12
222407,RC toy sedan car with remote control (Black) 1/50 scale,"Tailspin Toys (Cherry Grove Beach, SC)",Cherry Grove Beach (South Carolina),26
222408,RC vintage American toy coupe with remote control (Red) 1/50 scale,"Tailspin Toys (Cherry Grove Beach, SC)",Cherry Grove Beach (South Carolina),14
222088,Developer joke mug - fun was unexpected at this time (White),Jasna Cerkez,Elk Garden (West Virginia),18
222089,DBA joke mug - you might be a DBA if (White),Jasna Cerkez,Elk Garden (West Virginia),6
222472,Developer joke mug - a foo walks into a bar (White),"Tailspin Toys (Bratenahl, OH)",Bratenahl (Ohio),14
222473,Dinosaur battery-powered slippers (Green) XL,"Tailspin Toys (Bratenahl, OH)",Bratenahl (Ohio),5
222474,Superhero action jacket (Blue) 3XL,"Tailspin Toys (Bratenahl, OH)",Bratenahl (Ohio),41
222475,RC vintage American toy coupe with remote control (Black) 1/50 scale,"Tailspin Toys (Bratenahl, OH)",Bratenahl (Ohio),18
222476,Red and white urgent despatch tape 48mmx75m,"Tailspin Toys (Bratenahl, OH)",Bratenahl (Ohio),86
222596,USB missile launcher (Green),"Tailspin Toys (McClave, CO)",McClave (Colorado),6
222597,USB rocket launcher (Gray),"Tailspin Toys (McClave, CO)",McClave (Colorado),6
222598,IT joke mug - keyboard not found … press F1 to continue (White),"Tailspin Toys (McClave, CO)",McClave (Colorado),10
222097,32 mm Double sided bubble wrap 20m,"Wingtip Toys (Trumansburg, NY)",Trumansburg (New York),278
222098,Chocolate beetles 250g,"Wingtip Toys (Trumansburg, NY)",Trumansburg (New York),65
222099,White chocolate snow balls 250g,"Wingtip Toys (Trumansburg, NY)",Trumansburg (New York),65
222901,Superhero action jacket (Blue) XXS,"Tailspin Toys (Annamoriah, WV)",Annamoriah (West Virginia),15
222100,"""The Gu"" red shirt XML tag t-shirt (Black) M",Sointu Savonheimo,Argusville (North Dakota),292
222101,"""The Gu"" red shirt XML tag t-shirt (White) 7XL",Sointu Savonheimo,Argusville (North Dakota),65
222723,Clear packaging tape 48mmx100m,"Tailspin Toys (Point Roberts, WA)",Point Roberts (Washington),36
222724,Void fill 400 L bag (White) 400L,"Tailspin Toys (Point Roberts, WA)",Point Roberts (Washington),600
222725,Halloween zombie mask (Light Brown) XL,"Tailspin Toys (Point Roberts, WA)",Point Roberts (Washington),65
222726,Developer joke mug - a foo walks into a bar (Black),"Tailspin Toys (Point Roberts, WA)",Point Roberts (Washington),12
222102,"""The Gu"" red shirt XML tag t-shirt (White) 3XS",Daakshaayaani Sankaramanchi,Spillville (Iowa),194
222103,Furry animal socks (Pink) L,Daakshaayaani Sankaramanchi,Spillville (Iowa),9
222104,DBA joke mug - mind if I join you? (White),Daakshaayaani Sankaramanchi,Spillville (Iowa),16
222105,Alien officer hoodie (Black) 5XL,Daakshaayaani Sankaramanchi,Spillville (Iowa),11
222556,Office cube periscope (Black),Daakshaayaani Sankaramanchi,Spillville (Iowa),57
222557,Ride on big wheel monster truck (Black) 1/12 scale,Daakshaayaani Sankaramanchi,Spillville (Iowa),518
222531,Tape dispenser (Black),"Tailspin Toys (Minidoka, ID)",Minidoka (Idaho),48
222532,Dinosaur battery-powered slippers (Green) M,"Tailspin Toys (Minidoka, ID)",Minidoka (Idaho),48
222533,Pack of 12 action figures (variety),"Tailspin Toys (Minidoka, ID)",Minidoka (Idaho),24
222839,Shipping carton (Brown) 279x254x217mm,"Tailspin Toys (Lake Erie Beach, NY)",Lake Erie Beach (New York),30
222840,Developer joke mug - old C developers never die (White),"Tailspin Toys (Lake Erie Beach, NY)",Lake Erie Beach (New York),18
222841,Developer joke mug - old C developers never die (Black),"Tailspin Toys (Lake Erie Beach, NY)",Lake Erie Beach (New York),12
222842,Furry gorilla with big eyes slippers (Black) XL,"Tailspin Toys (Lake Erie Beach, NY)",Lake Erie Beach (New York),38
222254,Developer joke mug - that's a hardware problem (Black),"Tailspin Toys (Mount Montgomery, NV)",Mount Montgomery (Nevada),4
222255,Air cushion film 200mmx200mm 325m,"Tailspin Toys (Mount Montgomery, NV)",Mount Montgomery (Nevada),135
222111,USB food flash drive - donut,Isa Hulsegge,Saxapahaw (North Carolina),38
222112,Halloween zombie mask (Light Brown) S,Isa Hulsegge,Saxapahaw (North Carolina),97
222113,Animal with big feet slippers (Brown) M,Isa Hulsegge,Saxapahaw (North Carolina),34
222114,RC toy sedan car with remote control (Yellow) 1/50 scale,Isa Hulsegge,Saxapahaw (North Carolina),19
222372,Black and yellow heavy despatch tape 48mmx100m,"Tailspin Toys (Hardeeville, SC)",Hardeeville (South Carolina),86
222373,Chocolate sharks 250g,"Tailspin Toys (Hardeeville, SC)",Hardeeville (South Carolina),216
222374,DBA joke mug - I will get you in order (Black),"Tailspin Toys (Hardeeville, SC)",Hardeeville (South Carolina),12
222678,Dinosaur battery-powered slippers (Green) M,"Tailspin Toys (Hardeeville, SC)",Hardeeville (South Carolina),34
222679,IT joke mug - hardware: part of the computer that can be kicked (White),"Tailspin Toys (Hardeeville, SC)",Hardeeville (South Carolina),14
222680,DBA joke mug - you might be a DBA if (White),"Tailspin Toys (Hardeeville, SC)",Hardeeville (South Carolina),2
222115,Shipping carton (Brown) 413x285x187mm,Liia Orav,Bladenboro (North Carolina),26
222116,"""The Gu"" red shirt XML tag t-shirt (White) S",Liia Orav,Bladenboro (North Carolina),194
222117,32 mm Double sided bubble wrap 10m,Liia Orav,Bladenboro (North Carolina),297
222118,Superhero action jacket (Blue) XS,Liia Orav,Bladenboro (North Carolina),8
222790,Alien officer hoodie (Black) XXL,"Tailspin Toys (Arrow Rock, MO)",Arrow Rock (Missouri),5
222791,Developer joke mug - when your hammer is C++ (Black),"Tailspin Toys (Arrow Rock, MO)",Arrow Rock (Missouri),2
222792,Furry animal socks (Pink) L,"Tailspin Toys (Arrow Rock, MO)",Arrow Rock (Missouri),63
222793,Novelty chilli chocolates 250g,"Tailspin Toys (Arrow Rock, MO)",Arrow Rock (Missouri),86
222794,Shipping carton (Brown) 356x229x229mm,"Tailspin Toys (Arrow Rock, MO)",Arrow Rock (Missouri),11
222129,Shipping carton (Brown) 356x229x229mm,"Tailspin Toys (Ashtabula, OH)",Ashtabula (Ohio),34
222130,Developer joke mug - understanding recursion requires understanding recursion (White),"Tailspin Toys (Ashtabula, OH)",Ashtabula (Ohio),20
222131,DBA joke mug - I will get you in order (Black),"Tailspin Toys (Ashtabula, OH)",Ashtabula (Ohio),6
222816,Furry animal socks (Pink) M,"Tailspin Toys (Ashtabula, OH)",Ashtabula (Ohio),81
222817,Developer joke mug - there are 10 types of people in the world (Black),"Tailspin Toys (Ashtabula, OH)",Ashtabula (Ohio),6
222818,RC toy sedan car with remote control (Pink) 1/50 scale,"Tailspin Toys (Ashtabula, OH)",Ashtabula (Ohio),8
222819,10 mm Double sided bubble wrap 50m,"Tailspin Toys (Ashtabula, OH)",Ashtabula (Ohio),315
222119,Shipping carton (Brown) 413x285x187mm,"Wingtip Toys (Sayner, WI)",Sayner (Wisconsin),4
222120,White chocolate moon rocks 250g,"Wingtip Toys (Sayner, WI)",Sayner (Wisconsin),130
222202,Ride on big wheel monster truck (Black) 1/12 scale,"Tailspin Toys (Manahawkin, NJ)",Manahawkin (New Jersey),52
222203,"Developer joke mug - (hip, hip, array) (Black)","Tailspin Toys (Manahawkin, NJ)",Manahawkin (New Jersey),20
222204,RC big wheel monster truck with remote control (Black) 1/50 scale,"Tailspin Toys (Manahawkin, NJ)",Manahawkin (New Jersey),68
222205,Tape dispenser (Blue),"Tailspin Toys (Manahawkin, NJ)",Manahawkin (New Jersey),336
222206,"""The Gu"" red shirt XML tag t-shirt (White) 4XL","Tailspin Toys (Manahawkin, NJ)",Manahawkin (New Jersey),32
222121,Furry gorilla with big eyes slippers (Black) XL,Aleksandrs Riekstins,La Bolt (South Dakota),43
222122,Black and yellow heavy despatch tape  48mmx75m,Aleksandrs Riekstins,La Bolt (South Dakota),58
222123,Packing knife with metal insert blade (Yellow) 18mm,Aleksandrs Riekstins,La Bolt (South Dakota),2
222834,Superhero action jacket (Blue) 4XL,"Tailspin Toys (Corfu, NY)",Corfu (New York),51
222835,Shipping carton (Brown) 480x270x320mm,"Tailspin Toys (Corfu, NY)",Corfu (New York),34
222836,USB food flash drive - banana,"Tailspin Toys (Corfu, NY)",Corfu (New York),1
222132,Developer joke mug - when your hammer is C++ (Black),"Tailspin Toys (Armstrong Creek, WI)",Armstrong Creek (Wisconsin),14
222133,"""The Gu"" red shirt XML tag t-shirt (White) 3XL","Tailspin Toys (Armstrong Creek, WI)",Armstrong Creek (Wisconsin),292
222134,"Developer joke mug - (hip, hip, array) (Black)","Tailspin Toys (Armstrong Creek, WI)",Armstrong Creek (Wisconsin),6
222135,Pack of 12 action figures (female),"Tailspin Toys (Armstrong Creek, WI)",Armstrong Creek (Wisconsin),2
222358,Furry animal socks (Pink) XL,"Tailspin Toys (Eden Valley, MN)",Eden Valley (Minnesota),63
222359,Developer joke mug - Oct 31 = Dec 25 (Black),"Tailspin Toys (Eden Valley, MN)",Eden Valley (Minnesota),20
222360,Superhero action jacket (Blue) S,"Tailspin Toys (Eden Valley, MN)",Eden Valley (Minnesota),8
222361,Animal with big feet slippers (Brown) M,"Tailspin Toys (Eden Valley, MN)",Eden Valley (Minnesota),48
222884,USB rocket launcher (Gray),"Tailspin Toys (Eden Valley, MN)",Eden Valley (Minnesota),2
222885,Chocolate sharks 250g,"Tailspin Toys (Eden Valley, MN)",Eden Valley (Minnesota),151
222886,RC big wheel monster truck with remote control (Black) 1/50 scale,"Tailspin Toys (Eden Valley, MN)",Eden Valley (Minnesota),20
222887,Developer joke mug - fun was unexpected at this time (White),"Tailspin Toys (Eden Valley, MN)",Eden Valley (Minnesota),2
222307,Shipping carton (Brown) 305x305x305mm,"Tailspin Toys (Arbor Vitae, WI)",Arbor Vitae (Wisconsin),75
222136,Developer joke mug - fun was unexpected at this time (Black),"Wingtip Toys (Athol Springs, NY)",Athol Springs (New York),16
222137,IT joke mug - that behavior is by design (White),"Wingtip Toys (Athol Springs, NY)",Athol Springs (New York),8
222138,RC toy sedan car with remote control (Yellow) 1/50 scale,"Wingtip Toys (Athol Springs, NY)",Athol Springs (New York),4
222139,Ride on toy sedan car (Black) 1/12 scale,"Wingtip Toys (Athol Springs, NY)",Athol Springs (New York),173
222256,Permanent marker black 5mm nib (Black) 5mm,"Wingtip Toys (Athol Springs, NY)",Athol Springs (New York),22
222257,DBA joke mug - I will get you in order (White),"Wingtip Toys (Athol Springs, NY)",Athol Springs (New York),20
222609,USB food flash drive - shrimp cocktail,"Tailspin Toys (Saint Louis Park, MN)",Saint Louis Park (Minnesota),4
222610,Developer joke mug - Oct 31 = Dec 25 (White),"Tailspin Toys (Saint Louis Park, MN)",Saint Louis Park (Minnesota),4
222611,10 mm Double sided bubble wrap 50m,"Tailspin Toys (Saint Louis Park, MN)",Saint Louis Park (Minnesota),1575
222612,Air cushion machine (Blue),"Tailspin Toys (Saint Louis Park, MN)",Saint Louis Park (Minnesota),285
222140,Void fill 100 L bag (White) 100L,"Tailspin Toys (Aspen Park, CO)",Aspen Park (Colorado),39
222141,Dinosaur battery-powered slippers (Green) XL,"Tailspin Toys (Aspen Park, CO)",Aspen Park (Colorado),43
222142,Black and orange fragile despatch tape 48mmx75m,"Tailspin Toys (Aspen Park, CO)",Aspen Park (Colorado),22
222143,Bubblewrap dispenser (Blue) 1.5m,"Tailspin Toys (Aspen Park, CO)",Aspen Park (Colorado),108
222630,Medium sized bubblewrap roll 20m,"Tailspin Toys (Aspen Park, CO)",Aspen Park (Colorado),180
222631,Chocolate sharks 250g,"Tailspin Toys (Aspen Park, CO)",Aspen Park (Colorado),216
222285,Black and orange handle with care despatch tape  48mmx75m,"Tailspin Toys (Rothsville, PA)",Rothsville (Pennsylvania),14
222286,20 mm Anti static bubble wrap (Blue) 20m,"Tailspin Toys (Rothsville, PA)",Rothsville (Pennsylvania),68
222150,Developer joke mug - Oct 31 = Dec 25 (Black),Narendra Tickoo,Dillon (South Carolina),4
222151,Black and orange handle with care despatch tape  48mmx100m,Narendra Tickoo,Dillon (South Carolina),43
222157,USB food flash drive - banana,Narendra Tickoo,Dillon (South Carolina),29
222158,RC big wheel monster truck with remote control (Black) 1/50 scale,Narendra Tickoo,Dillon (South Carolina),41
222159,Permanent marker blue 5mm nib (Blue) 5mm,Narendra Tickoo,Dillon (South Carolina),27
222160,Void fill 300 L bag (White) 300L,Narendra Tickoo,Dillon (South Carolina),285
222605,"""The Gu"" red shirt XML tag t-shirt (Black) L",Narendra Tickoo,Dillon (South Carolina),32
222606,Developer joke mug - Oct 31 = Dec 25 (White),Narendra Tickoo,Dillon (South Carolina),14
222607,USB food flash drive - pizza slice,Narendra Tickoo,Dillon (South Carolina),10
222608,"""The Gu"" red shirt XML tag t-shirt (White) S",Narendra Tickoo,Dillon (South Carolina),97
222198,"""The Gu"" red shirt XML tag t-shirt (White) 3XS","Tailspin Toys (Topstone, CT)",Topstone (Connecticut),130
222199,Shipping carton (Brown) 305x305x305mm,"Tailspin Toys (Topstone, CT)",Topstone (Connecticut),15
222200,Void fill 300 L bag (White) 300L,"Tailspin Toys (Topstone, CT)",Topstone (Connecticut),342
222201,Chocolate sharks 250g,"Tailspin Toys (Topstone, CT)",Topstone (Connecticut),22
222384,Black and orange handle with care despatch tape  48mmx75m,"Tailspin Toys (Topstone, CT)",Topstone (Connecticut),58
222385,20 mm Anti static bubble wrap (Blue) 20m,"Tailspin Toys (Topstone, CT)",Topstone (Connecticut),135
222663,10 mm Double sided bubble wrap 50m,"Tailspin Toys (Topstone, CT)",Topstone (Connecticut),1103
222664,Developer joke mug - understanding recursion requires understanding recursion (Black),"Tailspin Toys (Topstone, CT)",Topstone (Connecticut),4
222665,Void fill 100 L bag (White) 100L,"Tailspin Toys (Topstone, CT)",Topstone (Connecticut),117
222152,3 kg Courier post bag (White) 300x190x95mm,"Wingtip Toys (Liberty Grove, MD)",Liberty Grove (Maryland),8
222153,Superhero action jacket (Blue) XXL,"Wingtip Toys (Liberty Grove, MD)",Liberty Grove (Maryland),23
222154,RC toy sedan car with remote control (Green) 1/50 scale,"Wingtip Toys (Liberty Grove, MD)",Liberty Grove (Maryland),30
222632,Developer joke mug - a foo walks into a bar (White),"Wingtip Toys (Liberty Grove, MD)",Liberty Grove (Maryland),2
222633,Black and yellow heavy despatch tape 48mmx100m,"Wingtip Toys (Liberty Grove, MD)",Liberty Grove (Maryland),43
222634,USB food flash drive - sushi roll,"Wingtip Toys (Liberty Grove, MD)",Liberty Grove (Maryland),38
222155,Packing knife with metal insert blade (Yellow) 18mm,Lana Goransson,Chateaugay (New York),15
222156,Shipping carton (Brown) 500x310x310mm,Lana Goransson,Chateaugay (New York),90
222641,"""The Gu"" red shirt XML tag t-shirt (Black) M","Tailspin Toys (Eastchester, NY)",Eastchester (New York),97
222642,RC vintage American toy coupe with remote control (Black) 1/50 scale,"Tailspin Toys (Eastchester, NY)",Eastchester (New York),45
222643,Developer joke mug - there are 10 types of people in the world (White),"Tailspin Toys (Eastchester, NY)",Eastchester (New York),4
222644,Void fill 300 L bag (White) 300L,"Tailspin Toys (Eastchester, NY)",Eastchester (New York),342
222164,32 mm Anti static bubble wrap (Blue) 20m,"Wingtip Toys (Elverson, PA)",Elverson (Pennsylvania),216
222165,RC toy sedan car with remote control (Yellow) 1/50 scale,"Wingtip Toys (Elverson, PA)",Elverson (Pennsylvania),4
222166,IT joke mug - keyboard not found … press F1 to continue (White),"Wingtip Toys (Elverson, PA)",Elverson (Pennsylvania),12
222167,Halloween zombie mask (Light Brown) M,"Wingtip Toys (Elverson, PA)",Elverson (Pennsylvania),324
222292,Developer joke mug - understanding recursion requires understanding recursion (White),"Tailspin Toys (Malott, WA)",Malott (Washington),20
222293,"""The Gu"" red shirt XML tag t-shirt (White) 4XL","Tailspin Toys (Malott, WA)",Malott (Washington),162
222182,Furry gorilla with big eyes slippers (Black) S,"Wingtip Toys (Bernstein, TX)",Bernstein (Texas),24
222183,Large  replacement blades 18mm,"Wingtip Toys (Bernstein, TX)",Bernstein (Texas),54
222184,Furry animal socks (Pink) M,"Wingtip Toys (Bernstein, TX)",Bernstein (Texas),45
222185,Developer joke mug - inheritance is the OO way to become wealthy (Black),"Wingtip Toys (Bernstein, TX)",Bernstein (Texas),18
222194,USB food flash drive - banana,Amet Shergill,Yampa (Colorado),29
222195,32 mm Anti static bubble wrap (Blue) 20m,Amet Shergill,Yampa (Colorado),432
222196,Developer joke mug - fun was unexpected at this time (Black),Amet Shergill,Yampa (Colorado),16
222197,10 mm Anti static bubble wrap (Blue) 20m,Amet Shergill,Yampa (Colorado),189
222654,32 mm Double sided bubble wrap 10m,"Tailspin Toys (Magalia, CA)",Magalia (California),198
222655,Black and orange this way up despatch tape  48mmx100m,"Tailspin Toys (Magalia, CA)",Magalia (California),43
222242,Small 9mm replacement blades 9mm,"Tailspin Toys (Buell, MO)",Buell (Missouri),24
222243,Superhero action jacket (Blue) L,"Tailspin Toys (Buell, MO)",Buell (Missouri),27
222244,Black and yellow heavy despatch tape  48mmx75m,"Tailspin Toys (Buell, MO)",Buell (Missouri),14
222245,Furry gorilla with big eyes slippers (Black) S,"Tailspin Toys (Buell, MO)",Buell (Missouri),24
222246,Developer joke mug - when your hammer is C++ (White),"Tailspin Toys (Buell, MO)",Buell (Missouri),14
222432,Furry gorilla with big eyes slippers (Black) XL,"Tailspin Toys (Buell, MO)",Buell (Missouri),29
222433,Permanent marker blue 5mm nib (Blue) 5mm,"Tailspin Toys (Buell, MO)",Buell (Missouri),27
222277,Void fill 200 L bag (White) 200L,"Tailspin Toys (Antonito, CO)",Antonito (Colorado),150
222278,Black and orange this way up despatch tape 48mmx75m,"Tailspin Toys (Antonito, CO)",Antonito (Colorado),72
222279,DBA joke mug - two types of DBAs (Black),"Tailspin Toys (Antonito, CO)",Antonito (Colorado),14
222280,Plush shark slippers (Gray) XL,"Tailspin Toys (Antonito, CO)",Antonito (Colorado),34
222281,Office cube periscope (Black),"Tailspin Toys (Antonito, CO)",Antonito (Colorado),228
222235,Black and orange this way up despatch tape 48mmx75m,"Tailspin Toys (Tooele, UT)",Tooele (Utah),58
222236,USB food flash drive - hamburger,"Tailspin Toys (Tooele, UT)",Tooele (Utah),2
222567,DBA joke mug - two types of DBAs (White),"Tailspin Toys (Skyway, WA)",Skyway (Washington),8
222568,Shipping carton (Brown) 356x356x279mm,"Tailspin Toys (Skyway, WA)",Skyway (Washington),15
222569,USB food flash drive - pizza slice,"Tailspin Toys (Skyway, WA)",Skyway (Washington),3
